Gene ID	Gene Name
gene-UTI89_RS00080	dnaJ	279.501373	630.119446	293.513947	0.0	222.068573	609.492676	1525.776001	687.782959	151.243530	508.339752	448.232910	541.407104	600.174927	616.853516	382.667419	372.840179	0.0	210.406860	219.404266
gene-UTI89_RS00085	mokC	565.502625	1562.078857	1761.642944	0.0	455.338867	1414.461792	0.0	958.577209	1909.943359	578.296448	99.876610	883.546631	587.702698	198.673477	840.577393	628.332214	4635.882324	1951.734985	1861.802612
gene-UTI89_RS00270	folA	90.126984	25.695395	115.850471	0.0	59.799862	26.105589	0.0	138.728622	39.328911	231.753479	132.913956	60.860821	0.0	179.767487	173.434921	47.794304	0.0	0.0	34.762653
gene-UTI89_RS00275	-	116.000427	35.604420	0.000000	0.0	0.0	32.130058	0.0	0.000000	0.000000	0.000000	0.0	31.210718	0.0	0.000000	0.0	148.059799	0.0	0.0	0.000000
gene-UTI89_RS29320	-	91.267883	291.880157	0.000000	0.0	0.000000	219.245056	0.0	0.000000	31.089117	114.439041	0.000000	185.799927	0.0	183.594574	0.000000	181.951859	0.0	0.000000	57.330143
gene-UTI89_RS00285	apaH	109.903458	305.057007	130.996979	0.0	125.727715	614.517761	0.0	296.823486	328.539246	319.566864	155.601151	190.935867	0.0	535.510376	285.176331	481.714600	0.0	419.815735	164.811600
gene-UTI89_RS00290	apaG	603.651733	356.327148	454.486023	0.0	0.0	413.400238	0.0	628.824829	271.620026	470.087311	403.454102	403.844635	0.0	397.321625	712.315430	630.857971	0.0	1164.341064	614.851074
gene-UTI89_RS00295	rsmA	510.465942	423.063385	461.861206	0.0	91.663918	504.291046	0.0	599.752686	522.353699	776.007202	572.972717	386.733856	437.559784	641.646729	760.406799	662.921265	0.0	457.660095	526.907410
gene-UTI89_RS00300	pdxA	306.597992	315.414032	268.537170	0.0	33.233772	519.263794	0.0	401.631470	468.713226	654.634644	382.206909	376.592163	0.000000	802.156372	493.594238	911.661987	0.0	486.623657	237.703201
gene-UTI89_RS00305	surA	630.424622	431.159607	746.228760	0.0	134.505737	350.967987	0.0	676.416748	750.036316	790.404358	681.502258	553.290283	139.733505	732.847839	808.503723	805.430054	0.0	716.422119	461.707825
gene-UTI89_RS00310	lptD	413.021057	218.647934	338.307465	0.0	44.691128	398.941864	0.0	482.090668	239.991364	436.507721	256.242737	221.157349	76.363815	330.319641	581.046631	407.884460	0.0	235.831024	196.164322
gene-UTI89_RS00315	djlA	103.259651	105.204071	226.538223	0.0	0.0	116.165543	0.0	278.158569	48.157772	91.108765	246.071091	109.858368	0.0	274.177460	230.715302	60.818699	0.0	270.333862	44.110691
gene-UTI89_RS00320	rluA	323.878906	0.000000	79.148537	0.0	0.000000	172.660156	0.0	176.876007	0.000000	86.777130	69.691185	215.019852	0.0	149.063370	128.903122	257.740448	0.0	0.000000	186.364334
gene-UTI89_RS00325	rapA	88.317093	86.036034	70.110939	0.0	57.804340	248.692062	0.0	196.083252	60.168125	216.782303	62.580574	169.113327	61.863998	241.398972	128.951279	120.791847	0.0	63.195469	44.115936
gene-UTI89_RS00105	nhaA	107.091782	256.381195	103.603935	0.0	0.0	119.249870	1478.709839	132.324081	193.621399	103.030350	64.686157	180.996506	0.0	67.078438	43.151402	216.642792	0.0	115.177612	0.000000
gene-UTI89_RS00110	nhaR	68.971245	111.251801	22.877140	0.0	0.0	33.193989	0.0	17.076508	0.000000	20.666536	20.914593	95.942146	0.0	0.0	14.829890	0.0	0.0	0.0	177.595779
gene-UTI89_RS00115	rpsT	3559.025146	439.343781	1406.482178	0.0	2638.895508	639.937134	0.0	833.492310	310.106781	566.693909	776.211853	1094.626831	0.0	773.173584	1125.561157	1549.989624	3233.996338	1908.931519	2249.194092
gene-UTI89_RS00120	yaaY	54.226330	330.452942	114.648239	0.0	49.150703	101.645844	0.0	271.286804	148.651291	91.364471	270.036407	113.122940	0.0	159.693832	362.707642	0.000000	0.0	72.873161	18.503944
gene-UTI89_RS00125	ribF	303.762573	478.032196	455.888702	0.0	111.093193	502.198425	0.0	497.762817	466.240814	460.866547	430.775299	485.092682	0.0	612.063049	472.909088	529.984741	0.0	599.366272	405.132843
gene-UTI89_RS00130	ileS	274.295074	606.409668	445.872314	0.0	118.559502	579.093018	0.0	468.316284	578.680176	749.810303	558.621826	780.692993	255.360016	753.449158	465.563141	675.126648	340.380585	557.826050	356.569122
gene-UTI89_RS00135	lspA	195.497375	449.690277	608.437256	0.0	61.612095	350.623901	0.0	479.773712	432.930267	365.834930	563.112610	445.974213	0.000000	385.153137	706.834778	470.930023	0.000000	541.050781	207.651749
gene-UTI89_RS00140	fkpB	63.461838	336.343414	348.253540	0.0	237.870697	310.237427	0.0	389.504395	0.000000	298.602570	482.034698	506.616638	799.275879	371.156281	497.784790	271.549683	0.0	460.257202	152.029083
gene-UTI89_RS00145	ispH	181.959808	313.238647	281.115417	0.0	24.837872	277.013367	0.0	370.146088	273.856110	277.763489	386.447052	585.607056	0.0	528.940186	365.354462	480.989227	0.0	136.489960	395.032501
gene-UTI89_RS00150	rihC	42.335506	0.000000	11.786501	0.0	16.665623	32.222931	0.0	31.378897	21.473551	101.112442	37.242554	31.927013	0.0	154.316010	40.116772	0.000000	0.0	0.000000	79.197060
gene-UTI89_RS00330	polB	30.294825	206.598297	43.811108	0.0	6.483501	136.451279	0.0	158.344910	94.923203	130.963211	73.969215	86.822327	190.403534	133.130249	62.335220	103.378494	0.0	200.546173	254.791687
gene-UTI89_RS00350	araC	34.090477	416.321136	73.399323	0.0	0.0	8.538570	0.0	23.447153	216.766983	16.490751	66.651695	11.679549	0.0	0.0	68.418236	0.0	0.0	0.0	214.704742
gene-UTI89_RS00365	yabI	125.297569	361.317505	177.651184	0.0	0.0	36.035954	0.0	254.035614	47.087513	109.420319	254.485718	250.837372	0.0	192.478363	307.075989	31.008631	0.0	86.228584	728.829346
gene-UTI89_RS00370	thiQ	20.629820	48.049145	18.417444	0.0	21.815289	112.986725	0.0	0.000000	84.327728	39.392033	37.806961	79.953651	0.000000	109.913109	45.796822	0.000000	0.0	75.597939	197.109711
gene-UTI89_RS00375	thiP	8.951058	9.674438	8.855947	0.0	0.000000	78.355682	0.0	8.820836	91.456421	38.118446	27.134317	77.132431	110.536415	38.199284	22.530161	36.811836	0.0	83.654175	55.783104
gene-UTI89_RS00380	thiB	26.723392	41.753513	11.291672	0.0	29.474455	75.657600	0.0	28.439199	104.760300	47.471554	11.569571	172.744629	0.000000	23.305058	41.782341	89.767921	0.0	0.000000	36.579533
gene-UTI89_RS00395	leuD	47.591854	219.028564	524.716125	0.0	0.0	0.000000	0.0	246.338760	1715.561035	405.604584	900.855347	425.352264	0.0	55.014408	319.712097	134.688019	1636.457642	176.739914	161.275574
gene-UTI89_RS00400	leuC	30.878706	164.236176	141.447189	0.0	10.884472	51.560169	0.0	256.552002	718.138489	460.162567	976.857788	225.382080	0.0	35.461262	345.401154	41.661339	0.0	19.238708	96.131790
gene-UTI89_RS00405	leuB	70.224121	141.146240	181.742264	0.0	0.000000	41.310055	0.0	236.373962	540.549622	561.663452	904.135376	305.227905	0.0	0.000000	364.485107	86.177689	0.0	88.337685	0.000000
gene-UTI89_RS00410	leuA	115.796844	74.042755	108.507576	0.0	9.700434	71.084190	0.0	229.936386	159.998611	328.574493	853.972595	126.208588	0.0	16.841436	365.645325	37.526604	0.0	16.694803	45.642715
gene-UTI89_RS00425	ilvI	0.000000	217.484070	247.440765	0.0	67.079895	156.137024	0.0	359.486298	162.033371	0.000000	427.251465	180.392914	104.252686	45.948406	365.549713	0.000000	0.0	198.604095	0.0
gene-UTI89_RS00430	ilvN	58.044605	309.457397	397.813232	0.0	60.164642	188.769638	0.0	543.351501	76.739220	189.536728	735.947754	283.493286	0.0	0.000000	639.133301	243.293365	0.0	165.070862	73.643677
gene-UTI89_RS00435	-	0.000000	63.842457	366.072998	0.0	0.0	111.835960	0.0	263.123383	33.212296	0.000000	132.612076	200.811920	0.0	30.055162	597.356628	0.0	0.0	293.503540	0.0
gene-UTI89_RS00440	cra	164.305374	150.032623	197.097717	0.0	0.0	179.104340	0.0	355.469543	113.853638	295.533875	347.892761	210.741974	0.0	262.943451	438.932465	140.534286	993.295532	102.689667	108.157234
gene-UTI89_RS00445	mraZ	545.790039	532.793823	483.868988	0.0	192.818680	516.130798	0.0	428.253265	572.857117	545.502380	567.132935	656.108154	0.0	566.468750	692.811890	569.851013	0.0	785.793457	496.480743
gene-UTI89_RS00450	rsmH	380.229828	667.267212	486.347534	0.0	161.894379	307.375732	0.0	366.295288	363.497742	180.582138	453.806702	364.746063	190.909546	419.212708	441.316193	479.390991	0.000000	0.000000	427.639801
gene-UTI89_RS00455	ftsL	290.666351	452.728058	533.489929	0.0	42.440559	174.365952	0.0	231.032532	341.279114	227.863144	553.637695	383.302032	0.000000	234.247330	618.601685	483.277405	0.000000	479.649841	218.871735
gene-UTI89_RS00460	ftsI	0.000000	300.261444	153.120529	0.0	51.779205	205.000443	0.0	260.694641	219.889542	121.398621	258.796143	278.150848	203.551041	176.932236	333.852203	326.831085	416.274628	0.000000	203.433273
gene-UTI89_RS00465	murE	141.185654	426.609802	326.407654	0.0	80.777954	318.140045	0.0	334.650665	417.824158	328.465088	465.343872	490.165741	0.000000	497.578094	552.662842	514.254395	0.000000	202.589310	156.672577
gene-UTI89_RS00470	murF	198.695862	495.180847	144.796738	0.0	0.000000	172.403656	0.0	289.561493	236.980347	225.694672	282.957275	253.165405	0.000000	433.209747	450.374359	393.234192	729.721863	178.238297	252.054459
gene-UTI89_RS00475	mraY	152.993912	345.276947	196.800125	0.0	28.988880	197.695480	0.0	267.390961	169.783890	98.309189	271.582245	205.877548	166.054977	232.839096	388.580719	418.185547	0.000000	246.912415	0.000000
gene-UTI89_RS00480	murD	261.715759	481.016571	248.726242	0.0	0.000000	235.451523	0.0	374.453461	473.060730	249.284882	575.133728	481.311157	0.000000	567.828308	590.587830	464.810486	0.0	283.289246	142.082718
gene-UTI89_RS00485	ftsW	211.254532	525.512512	253.214920	0.0	82.026276	323.512024	0.0	407.934662	238.399658	232.742172	351.012482	446.012146	144.448074	520.657776	461.205200	705.621216	0.0	0.000000	0.000000
gene-UTI89_RS00490	murG	229.217163	287.123077	314.257507	0.0	196.099594	162.523254	0.0	293.125885	237.888992	270.364624	275.635254	348.195221	168.387573	455.318512	511.439941	481.250641	0.0	374.574432	224.758118
gene-UTI89_RS00495	murC	233.518936	597.858765	379.636932	0.0	30.993969	254.174469	2338.284668	424.308472	533.822327	428.955231	417.576538	569.694092	0.000000	650.251221	591.985779	627.083618	654.077393	318.848602	0.000000
gene-UTI89_RS00500	ddlB	332.793213	616.684631	486.447876	0.0	0.000000	193.383438	0.000000	450.917175	428.700470	394.025146	584.887085	673.732178	0.000000	501.480042	656.000916	482.968719	0.000000	543.334717	387.712067
gene-UTI89_RS00505	ftsQ	416.433868	607.683350	660.804932	0.0	88.872162	276.178528	0.0	557.540222	334.028076	1033.981812	716.173157	647.689880	120.935234	658.015015	748.699890	519.087158	0.0	556.087952	220.095306
gene-UTI89_RS00510	ftsA	398.965790	637.639526	721.304993	0.0	130.205521	245.606125	0.0	467.867279	679.473999	804.063416	575.721436	611.523254	0.000000	440.724518	737.361877	630.427795	0.0	334.994049	339.482056
gene-UTI89_RS00515	ftsZ	554.703247	737.608948	764.437622	0.0	128.735947	426.264099	0.0	664.930725	748.619324	770.918213	810.682373	576.288208	149.985992	565.036194	907.622437	696.052063	855.141479	165.626602	414.048950
gene-UTI89_RS00520	lpxC	1578.848877	1344.263306	1209.947876	0.0	752.383911	1281.173584	0.0	1041.945557	1846.572510	1592.514893	1198.186890	1413.300171	587.702698	1563.574829	1169.595703	1569.640381	1795.686768	2055.271240	1976.834229
gene-UTI89_RS00525	secM	265.664948	243.291031	312.876312	0.0	180.098938	0.000000	0.0	503.618988	167.472702	74.428757	227.876450	279.983551	0.0	374.953644	580.912354	537.246216	0.0	411.338898	257.888885
gene-UTI89_RS00530	secA	584.519897	445.893921	577.827881	0.0	166.405380	604.226257	0.0	740.826294	252.641449	605.378113	548.279602	604.453918	0.0	508.030609	717.156738	707.185852	730.529663	530.140320	308.845398
gene-UTI89_RS00535	mutT	36.141273	0.0	115.085014	0.0	0.0	93.476860	0.0	132.735306	0.000000	158.263306	81.575935	109.823997	0.0	82.736519	184.802383	176.011002	0.0	0.0	0.0
gene-UTI89_RS00540	yacG	199.925262	180.687836	374.040649	0.0	77.015038	311.964752	0.0	417.878998	88.532478	141.847260	543.328979	415.140961	0.0	0.000000	410.133942	241.188385	0.0	191.654373	174.566055
gene-UTI89_RS00545	zapD	0.000000	46.819851	229.707718	0.0	20.495804	137.909119	0.0	248.411575	69.772522	175.671707	252.631577	100.190376	0.000000	142.777222	338.125946	178.088043	0.000000	119.366737	95.797829
gene-UTI89_RS00550	coaE	16.846607	52.814404	155.159424	0.0	12.999892	0.000000	0.0	168.402527	66.852425	30.151083	115.531212	81.047569	289.592560	51.843307	287.337372	57.047123	1596.927856	100.276985	0.000000
gene-UTI89_RS00555	guaC	51.458477	63.842457	117.262749	0.0	43.818947	278.883698	0.0	239.245331	158.865356	290.647858	218.824600	184.763428	0.0	269.557251	166.172607	66.072716	0.0	0.0	0.0
gene-UTI89_RS00580	nadC	63.571545	103.517197	90.569283	0.0	102.342079	188.809875	0.0	388.863495	43.956100	110.058212	279.812134	106.200127	0.0	210.222229	234.331543	250.154678	0.0	119.406815	238.106293
gene-UTI89_RS00585	ampD	0.000000	428.368408	224.284653	0.0	0.0	269.771820	0.0	442.919403	118.300529	353.194885	398.915741	300.089233	0.0	0.000000	308.421173	85.359451	0.0	0.000000	231.239960
gene-UTI89_RS00590	ampE	66.801979	284.887482	165.611404	0.0	0.0	214.986084	0.0	445.450592	137.883209	113.986916	460.220581	183.440247	0.0	97.863785	213.604370	154.800018	0.0	189.146652	118.076416
gene-UTI89_RS00595	aroP	249.546982	253.859879	132.804413	0.0	76.549210	197.312775	0.0	417.498474	100.319962	160.805344	369.210297	423.338715	131.171844	137.439102	302.390839	220.605545	0.0	259.714569	130.227234
gene-UTI89_RS00630	pdhR	1101.067017	729.895386	960.065247	0.0	637.865112	1375.535278	0.0	972.461365	1151.253906	1354.077515	323.600342	1046.590942	235.080734	1277.491943	1188.610840	1126.917847	0.0	865.995422	811.091431
gene-UTI89_RS00635	aceE	1302.417847	1474.485840	1790.005371	0.0	607.089966	2016.733276	1308.243042	1233.832031	2406.731689	2178.205811	1445.970947	1316.232300	0.000000	1414.693481	1468.264404	2387.049805	0.000000	1926.746338	1088.516602
gene-UTI89_RS00640	aceF	1455.728760	1353.234863	1965.502197	0.0	707.142029	1769.430420	0.0	1009.328979	2312.692383	2097.494385	1461.636353	1589.896973	1125.110962	1939.258179	1220.373413	2080.593018	1779.780273	1680.326172	673.942078
gene-UTI89_RS00645	lpdA	1505.229248	1634.934570	1738.902588	0.0	826.287292	2060.156738	0.0	1151.870239	2135.839355	2103.356934	1557.977905	1833.989624	624.821472	2103.078857	1421.960327	2322.875000	1391.851074	2174.690186	2134.484131
gene-UTI89_RS00650	yacH	49.215977	80.519226	24.346714	0.0	0.0	177.524582	0.0	16.938963	5.588228	41.767208	13.299242	165.113983	0.0	159.334793	35.523312	66.846169	0.0	30.663763	114.305115
gene-UTI89_RS00655	acnB	321.713898	851.517700	542.175964	0.0	60.996758	1175.842407	0.0	404.983398	1283.688110	1026.294189	854.343262	540.231750	242.274216	1175.301147	666.664246	958.904602	379.187958	738.649780	1227.465210
gene-UTI89_RS00660	yacL	43.620045	165.161697	142.513779	0.0	83.192673	335.451721	0.0	143.227005	80.130295	305.945251	170.070923	138.467957	0.0	216.099152	181.217957	137.146317	0.0	330.225067	24.953604
gene-UTI89_RS00665	speD	0.000000	71.612015	320.698456	0.0	38.362206	68.054268	0.0	234.017426	98.375153	92.822548	134.166397	217.594910	226.210510	0.000000	344.634827	163.326355	0.0	367.140961	134.628326
gene-UTI89_RS00670	speE	278.511749	65.759178	128.957581	0.0	35.176373	222.575424	0.0	201.885239	89.538971	138.257614	159.068283	141.054764	0.0	172.849716	340.995728	122.402420	1083.224365	364.058350	164.689072
gene-UTI89_RS00675	yacC	388.376740	214.060089	307.239838	0.0	0.0	500.296265	0.0	323.747711	221.414993	101.278381	168.619370	312.739838	516.772827	422.650848	504.231964	418.858826	0.0	458.599213	0.0
gene-UTI89_RS00685	gcd	287.126923	453.565948	346.674835	0.0	76.531860	787.843384	0.0	503.432739	667.803833	812.194336	409.733643	499.978943	188.035675	1007.753357	514.441162	854.854614	0.0	676.965149	345.546265
gene-UTI89_RS00690	hpt	163.753448	194.239090	380.951324	0.0	85.189690	464.222260	0.0	673.121643	190.120132	461.823486	404.366516	411.472290	0.0	676.524719	586.575439	131.941620	0.0	149.917374	219.729401
gene-UTI89_RS00695	can	520.296631	259.826263	1086.799072	0.0	376.567810	684.847473	0.0	759.751404	939.911804	740.082764	645.011108	525.289734	271.247406	713.844299	966.492371	584.000488	0.0	874.589661	298.056152
gene-UTI89_RS00700	yadG	76.376785	180.534439	146.284348	0.0	49.349537	346.039581	0.0	383.303833	122.149300	0.000000	233.534760	361.171600	0.000000	345.956635	253.748825	369.678192	0.0	460.624268	126.945557
gene-UTI89_RS00705	yadH	147.279785	167.504471	73.494278	0.0	19.778206	253.740311	0.0	301.732880	175.936523	308.088043	189.637878	264.115631	34.301304	283.104706	167.726822	177.953522	0.0	0.000000	148.813431
gene-UTI89_RS00710	yadI	98.738457	146.136444	63.621033	0.0	0.0	275.451599	0.0	182.670242	195.688705	24.558893	220.727417	99.364670	179.909500	176.765869	131.495010	333.005249	0.0	319.265656	111.889442
gene-UTI89_RS00715	yadE	92.641205	74.309608	60.964897	0.0	12.397408	90.489540	0.0	123.653839	71.884338	250.427399	100.693924	71.368118	0.0	107.488541	121.163353	127.895523	0.0	85.058235	98.449966
gene-UTI89_RS00720	panD	392.586365	0.0	169.394363	0.0	80.047195	76.225021	0.0	252.298950	338.242065	120.932732	153.412903	127.040016	0.0	192.592758	455.198059	180.639832	0.0	262.496826	211.470016
gene-UTI89_RS00725	rpnC	78.914764	60.822227	23.991241	0.0	0.0	102.444420	0.0	88.449837	32.649429	104.540001	43.771339	16.504595	0.0	43.580051	41.294510	132.609406	0.0	87.360268	0.0
gene-UTI89_RS00730	panC	0.000000	0.000000	0.000000	0.0	35.795601	237.913879	0.0	0.000000	0.000000	204.681549	0.000000	153.286636	0.0	0.000000	120.481453	192.880798	0.0	154.431000	0.0
gene-UTI89_RS00735	panB	29.164385	60.515678	48.857220	0.0	19.181103	46.543907	0.0	80.222343	35.860973	70.425156	52.186504	27.559641	0.0	46.252377	41.439995	14.919157	0.0	0.0	43.476856
gene-UTI89_RS00775	folK	18.323700	0.000000	12.681877	0.0	0.000000	46.990147	0.0	60.805351	0.000000	78.161224	0.000000	94.885315	0.0	56.832020	40.318634	0.000000	0.0	0.000000	0.000000
gene-UTI89_RS00780	pcnB	119.915115	60.179726	198.026199	0.0	43.630875	286.614990	0.0	298.081024	69.997513	462.938446	121.494820	250.547394	0.0	427.859863	285.475250	216.791367	0.0	0.000000	38.364708
gene-UTI89_RS00790	dksA	1013.192139	502.981873	777.510010	0.0	322.604401	400.879120	0.0	660.911255	728.703186	809.547119	943.844238	599.500977	394.379486	916.040039	573.500366	312.126068	2145.958008	710.855835	321.489899
gene-UTI89_RS00795	sfsA	348.927277	338.772644	334.629333	0.0	43.259518	177.113281	0.0	310.190063	372.693390	372.862610	361.436584	280.310181	0.0	70.701576	216.803772	133.262375	0.0	376.281372	190.698425
gene-UTI89_RS00800	thpR	53.781281	45.993565	35.701241	0.0	0.0	34.425831	0.0	94.532837	37.002506	76.054245	35.972538	60.409164	0.0	76.942116	74.998062	91.404091	0.0	0.0	0.0
gene-UTI89_RS00805	hrpB	63.415466	102.756500	0.000000	0.0	7.259703	171.990143	0.0	86.460732	82.601555	190.743683	74.770638	53.391407	0.0	88.706757	72.454269	0.000000	0.0	0.000000	66.410965
gene-UTI89_RS00810	mrcB	128.492950	210.597961	117.823891	0.0	35.856297	135.731140	0.0	183.016037	123.405449	170.894745	146.059845	181.445587	70.942253	145.889816	193.561630	177.856445	0.0	107.724281	49.461212
gene-UTI89_RS00815	fhuA	317.024170	203.728851	119.999352	0.0	6.795357	11.299602	0.0	448.533417	0.000000	56.117203	302.592224	218.057449	0.0	180.830734	633.426819	0.000000	216.576569	219.838776	118.761497
gene-UTI89_RS00820	fhuC	18.070637	267.521576	182.446716	0.0	18.734400	38.794773	0.0	315.150208	151.352936	140.637009	347.305664	581.999023	0.0	145.403137	444.200623	127.118958	0.0	87.551430	90.211319
gene-UTI89_RS00825	fhuD	97.106415	285.877136	0.000000	0.0	0.000000	75.943741	0.0	333.201874	0.000000	366.742310	175.763077	504.889771	0.0	71.899643	354.875183	117.528885	0.0	0.000000	122.263206
gene-UTI89_RS00830	fhuB	122.910583	269.466217	160.394424	0.0	7.689963	98.131355	0.0	264.563232	260.630066	331.636017	189.222458	443.425201	0.0	100.214165	215.733093	179.830643	0.0	63.668930	54.694695
gene-UTI89_RS00835	hemL	112.350105	150.226364	228.954910	0.0	23.807819	110.363678	0.0	306.481659	121.804100	253.640747	327.214172	204.685974	0.0	208.842102	390.930878	145.220245	0.0	146.732605	84.667953
gene-UTI89_RS00840	clcA	20.082977	174.332825	140.010056	0.0	0.000000	87.498238	0.0	223.534027	321.593750	288.130615	222.124405	56.495312	0.0	148.944229	104.614738	142.673599	0.0	127.943245	260.165344
gene-UTI89_RS28525	yadW	567.774780	291.674103	236.443909	0.0	0.000000	71.864334	0.0	506.269928	329.006195	484.396545	245.644592	0.000000	0.0	404.001770	232.004288	129.453964	0.0	0.000000	360.783295
gene-UTI89_RS00845	erpA	372.469147	487.556427	612.688049	0.0	138.666306	540.893372	0.0	583.827515	591.446960	1019.909180	675.870911	300.516571	0.0	688.204834	609.730225	134.464371	0.0	207.650162	594.970520
gene-UTI89_RS00850	yadS	106.937965	76.183037	102.213058	0.0	119.791382	95.917542	0.0	171.768875	36.427116	209.160599	105.792397	82.387077	0.0	182.543594	227.032089	113.045662	0.0	15.913863	67.997337
gene-UTI89_RS00855	btuF	18.002777	98.938499	64.198685	0.0	0.000000	0.000000	0.0	225.182571	97.878746	0.000000	116.577431	138.773132	0.000000	187.162964	156.731430	57.866142	0.000000	0.000000	116.761551
gene-UTI89_RS00860	mtnN	61.485405	88.430672	339.149597	0.0	0.000000	216.173996	0.0	541.123535	84.327728	478.745056	393.817810	197.854660	252.234024	285.854004	346.761871	196.250977	1409.333740	114.157639	50.692169
gene-UTI89_RS00865	dgt	32.410370	65.323082	70.933937	0.0	0.000000	56.423557	0.0	126.296623	79.691864	143.540298	117.477417	62.922070	0.0	105.720276	180.915390	113.089203	0.0	105.366920	23.711681
gene-UTI89_RS00870	degP	1305.418213	300.298767	492.107697	0.0	404.540680	1369.403320	0.0	199.239105	351.332123	1538.356812	185.893539	422.269836	1238.507080	715.629395	454.538513	1399.529419	2064.731201	1214.521484	1689.521118
gene-UTI89_RS00875	cdaR	198.318665	117.983360	45.272343	0.0	52.947693	1191.005737	0.0	106.555649	109.859818	838.958984	131.521149	127.663521	1254.992188	1052.757690	179.751678	673.428223	866.542664	557.527466	321.555206
gene-UTI89_RS00885	dapD	0.000000	270.685211	594.992676	0.0	225.789932	537.145081	0.0	527.321167	493.835999	687.319702	374.433929	589.991943	0.0	301.494415	543.037964	301.154358	0.0	130.253433	87.547981
gene-UTI89_RS00890	glnD	37.763702	225.546616	51.883148	0.0	0.000000	399.683228	0.0	388.049988	0.000000	357.794525	228.902512	0.000000	0.0	0.000000	161.672989	369.810394	0.0	170.094131	151.692017
gene-UTI89_RS00895	map	227.268158	290.968628	487.406525	0.0	95.529381	254.600952	0.0	587.544861	148.047195	122.378136	343.296814	135.996872	223.992554	514.942810	543.181763	206.906174	0.0	132.045837	357.709473
gene-UTI89_RS00900	rpsB	4045.368896	930.778748	1761.809082	0.0	4931.429199	2997.338379	0.0	1135.862305	1488.778198	2857.679688	1565.789307	2370.524658	4742.912109	2950.203857	1313.978271	2510.766113	3039.506348	2896.798340	1648.582642
